mH xsec scale_hi scale_lo pdf_hi pdf_lo
80.0	1.244	+1.8	-1.8	+2.3	-2.3
81.0	1.203	+1.8	-1.8	+2.3	-2.3
82.0	1.163	+1.8	-1.8	+2.4	-2.4
83.0	1.125	+1.8	-1.8	+2.4	-2.4
84.0	1.087	+1.8	-1.8	+2.4	-2.4
85.0	1.052	+1.8	-1.8	+2.4	-2.4
86.0	1.019	+1.9	-1.9	+2.4	-2.4
87.0	0.9858	+1.9	-1.9	+2.4	-2.4
88.0	0.9548	+1.9	-1.9	+2.4	-2.4
89.0	0.9244	+2.0	-2.0	+2.4	-2.4
90.0	0.8959	+2.0	-2.0	+2.4	-2.4
91.0	0.8682	+2.0	-2.0	+2.4	-2.4
92.0	0.8417	+2.0	-2.0	+2.4	-2.4
93.0	0.8162	+2.1	-2.1	+2.4	-2.4
94.0	0.7917	+2.1	-2.1	+2.4	-2.4
95.0	0.7678	+2.1	-2.1	+2.4	-2.4
96.0	0.7447	+2.1	-2.1	+2.4	-2.4
97.0	0.7232	+2.1	-2.1	+2.5	-2.5
98.0	0.7011	+2.2	-2.2	+2.5	-2.5
99.0	0.6814	+2.2	-2.2	+2.5	-2.5
100.0	0.6616	+2.2	-2.2	+2.5	-2.5
101.0	0.6425	+2.2	-2.2	+2.5	-2.5
102.0	0.6240	+2.3	-2.3	+2.5	-2.5
103.0	0.6063	+2.3	-2.3	+2.6	-2.6
104.0	0.5895	+2.3	-2.3	+2.6	-2.6
105.0	0.5724	+2.3	-2.3	+2.6	-2.6
106.0	0.5564	+2.4	-2.4	+2.6	-2.6
107.0	0.5412	+2.4	-2.4	+2.6	-2.6
108.0	0.5261	+2.4	-2.4	+2.6	-2.6
109.0	0.5116	+2.4	-2.4	+2.6	-2.6
110.0	0.4978	+2.4	-2.4	+2.6	-2.6
110.5	0.4909	+2.5	-2.5	+2.6	-2.6
111.0	0.4845	+2.5	-2.5	+2.6	-2.6
111.5	0.4775	+2.6	-2.6	+2.6	-2.6
112.0	0.4710	+2.6	-2.6	+2.7	-2.7
112.5	0.4647	+2.7	-2.7	+2.7	-2.7
113.0	0.4586	+2.6	-2.6	+2.7	-2.7
113.5	0.4522	+2.6	-2.6	+2.7	-2.7
114.0	0.4460	+2.6	-2.6	+2.7	-2.7
114.5	0.4402	+2.6	-2.6	+2.7	-2.7
115.0	0.4345	+2.6	-2.6	+2.7	-2.7
115.5	0.4287	+2.6	-2.6	+2.7	-2.7
116.0	0.4232	+2.7	-2.7	+2.7	-2.7
116.5	0.4174	+2.7	-2.7	+2.7	-2.7
117.0	0.4119	+2.7	-2.7	+2.7	-2.7
117.5	0.4063	+2.7	-2.7	+2.7	-2.7
118.0	0.4013	+2.7	-2.7	+2.7	-2.7
118.5	0.3960	+2.7	-2.7	+2.7	-2.7
119.0	0.3909	+2.7	-2.7	+2.8	-2.8
119.5	0.3858	+2.8	-2.8	+2.8	-2.8
120.0	0.3808	+2.8	-2.8	+2.8	-2.8
120.1	0.3798	+2.8	-2.8	+2.8	-2.8
120.2	0.3789	+2.8	-2.8	+2.8	-2.8
120.3	0.3779	+2.8	-2.8	+2.7	-2.7
120.4	0.3769	+2.8	-2.8	+2.7	-2.7
120.5	0.3759	+2.8	-2.8	+2.7	-2.7
120.6	0.3749	+2.8	-2.8	+2.7	-2.7
120.7	0.3739	+2.8	-2.8	+2.7	-2.7
120.8	0.3730	+2.8	-2.8	+2.7	-2.7
120.9	0.3720	+2.8	-2.8	+2.7	-2.7
121.0	0.3711	+2.8	-2.8	+2.7	-2.7
121.1	0.3702	+2.8	-2.8	+2.7	-2.7
121.2	0.3692	+2.8	-2.8	+2.7	-2.7
121.3	0.3682	+2.8	-2.8	+2.7	-2.7
121.4	0.3673	+2.8	-2.8	+2.8	-2.8
121.5	0.3664	+2.8	-2.8	+2.8	-2.8
121.6	0.3655	+2.8	-2.8	+2.8	-2.8
121.7	0.3645	+2.8	-2.8	+2.8	-2.8
121.8	0.3636	+2.8	-2.8	+2.8	-2.8
121.9	0.3626	+2.8	-2.8	+2.8	-2.8
122.0	0.3618	+2.8	-2.8	+2.8	-2.8
122.1	0.3609	+2.8	-2.8	+2.8	-2.8
122.2	0.3599	+2.8	-2.8	+2.7	-2.7
122.3	0.3590	+2.9	-2.9	+2.7	-2.7
122.4	0.3580	+2.9	-2.9	+2.7	-2.7
122.5	0.3571	+2.9	-2.9	+2.7	-2.7
122.6	0.3562	+2.9	-2.9	+2.7	-2.7
122.7	0.3552	+2.9	-2.9	+2.7	-2.7
122.8	0.3542	+2.9	-2.9	+2.7	-2.7
122.9	0.3535	+2.9	-2.9	+2.7	-2.7
123.0	0.3525	+2.9	-2.9	+2.7	-2.7
123.1	0.3516	+2.9	-2.9	+2.7	-2.7
123.2	0.3508	+2.9	-2.9	+2.7	-2.7
123.3	0.3498	+2.9	-2.9	+2.7	-2.7
123.4	0.3490	+2.9	-2.9	+2.7	-2.7
123.5	0.3480	+2.9	-2.9	+2.7	-2.7
123.6	0.3471	+2.9	-2.9	+2.7	-2.7
123.7	0.3462	+2.9	-2.9	+2.8	-2.8
123.8	0.3454	+2.9	-2.9	+2.8	-2.8
123.9	0.3445	+2.9	-2.9	+2.8	-2.8
124.0	0.3436	+2.9	-2.9	+2.8	-2.8
124.1	0.3427	+2.9	-2.9	+2.8	-2.8
124.2	0.3419	+2.9	-2.9	+2.8	-2.8
124.3	0.3411	+2.9	-2.9	+2.8	-2.8
124.4	0.3402	+2.9	-2.9	+2.8	-2.8
124.5	0.3393	+2.9	-2.9	+2.8	-2.8
124.6	0.3384	+2.9	-2.9	+2.8	-2.8
124.7	0.3376	+2.9	-2.9	+2.8	-2.8
124.8	0.3368	+2.9	-2.9	+2.7	-2.7
124.9	0.3359	+2.9	-2.9	+2.7	-2.7
125.0	0.3351	+2.9	-2.9	+2.7	-2.7
125.1	0.3341	+2.9	-2.9	+2.7	-2.7
125.2	0.3333	+2.9	-2.9	+2.7	-2.7
125.3	0.3325	+2.9	-2.9	+2.7	-2.7
125.4	0.3317	+2.9	-2.9	+2.6	-2.6
125.5	0.3309	+2.9	-2.9	+2.6	-2.6
125.6	0.3299	+3.0	-3.0	+2.7	-2.7
125.7	0.3291	+3.0	-3.0	+2.7	-2.7
125.8	0.3283	+3.0	-3.0	+2.7	-2.7
125.9	0.3275	+3.0	-3.0	+2.7	-2.7
126.0	0.3267	+3.0	-3.0	+2.7	-2.7
126.1	0.3258	+2.9	-2.9	+2.7	-2.7
126.2	0.3250	+2.9	-2.9	+2.7	-2.7
126.3	0.3243	+2.9	-2.9	+2.7	-2.7
126.4	0.3235	+2.9	-2.9	+2.6	-2.6
126.5	0.3227	+2.9	-2.9	+2.6	-2.6
126.6	0.3219	+2.9	-2.9	+2.7	-2.7
126.7	0.3210	+2.9	-2.9	+2.7	-2.7
126.8	0.3201	+2.9	-2.9	+2.7	-2.7
126.9	0.3192	+2.9	-2.9	+2.7	-2.7
127.0	0.3184	+2.9	-2.9	+2.8	-2.8
127.1	0.3175	+3.0	-3.0	+2.8	-2.8
127.2	0.3169	+3.0	-3.0	+2.8	-2.8
127.3	0.3161	+3.0	-3.0	+2.8	-2.8
127.4	0.3153	+3.0	-3.0	+2.7	-2.7
127.5	0.3145	+3.0	-3.0	+2.7	-2.7
127.6	0.3137	+3.0	-3.0	+2.7	-2.7
127.7	0.3129	+3.0	-3.0	+2.7	-2.7
127.8	0.3122	+2.9	-2.9	+2.8	-2.8
127.9	0.3114	+2.9	-2.9	+2.8	-2.8
128.0	0.3106	+2.9	-2.9	+2.8	-2.8
128.1	0.3099	+3.0	-3.0	+2.8	-2.8
128.2	0.3090	+3.0	-3.0	+2.8	-2.8
128.3	0.3083	+3.0	-3.0	+2.8	-2.8
128.4	0.3075	+3.0	-3.0	+2.8	-2.8
128.5	0.3068	+3.0	-3.0	+2.8	-2.8
128.6	0.3060	+3.0	-3.0	+2.8	-2.8
128.7	0.3054	+3.0	-3.0	+2.8	-2.8
128.8	0.3046	+3.0	-3.0	+2.8	-2.8
128.9	0.3039	+3.0	-3.0	+2.8	-2.8
129.0	0.3031	+3.0	-3.0	+2.8	-2.8
129.1	0.3023	+3.0	-3.0	+2.8	-2.8
129.2	0.3017	+3.0	-3.0	+2.8	-2.8
129.3	0.3010	+3.0	-3.0	+2.8	-2.8
129.4	0.3002	+3.0	-3.0	+2.8	-2.8
129.5	0.2994	+3.0	-3.0	+2.7	-2.7
129.6	0.2986	+3.0	-3.0	+2.8	-2.8
