mH xsec scale_hi scale_lo pdf_hi pdf_lo
80.0	2.341	+1.0	-1.0	+2.3	-2.3
81.0	2.258	+0.9	-0.9	+2.3	-2.3
82.0	2.179	+0.9	-0.9	+2.3	-2.3
83.0	2.104	+0.9	-0.9	+2.3	-2.3
84.0	2.031	+0.9	-0.9	+2.3	-2.3
85.0	1.963	+0.9	-0.9	+2.3	-2.3
86.0	1.896	+0.9	-0.9	+2.3	-2.3
87.0	1.831	+1.0	-1.0	+2.3	-2.3
88.0	1.770	+1.0	-1.0	+2.3	-2.3
89.0	1.711	+1.0	-1.0	+2.3	-2.3
90.0	1.654	+1.0	-1.0	+2.2	-2.2
91.0	1.600	+1.0	-1.0	+2.3	-2.3
92.0	1.548	+1.0	-1.0	+2.3	-2.3
93.0	1.498	+1.0	-1.0	+2.3	-2.3
94.0	1.450	+1.0	-1.0	+2.3	-2.3
95.0	1.404	+0.9	-0.9	+2.3	-2.3
96.0	1.359	+0.9	-0.9	+2.3	-2.3
97.0	1.315	+0.9	-0.9	+2.3	-2.3
98.0	1.274	+0.9	-0.9	+2.3	-2.3
99.0	1.234	+0.9	-0.9	+2.3	-2.3
100.0	1.195	+0.9	-0.9	+2.3	-2.3
101.0	1.159	+0.9	-0.9	+2.3	-2.3
102.0	1.125	+0.9	-0.9	+2.4	-2.4
103.0	1.091	+0.9	-0.9	+2.4	-2.4
104.0	1.058	+0.9	-0.9	+2.4	-2.4
105.0	1.029	+0.9	-0.9	+2.4	-2.4
106.0	0.9964	+0.9	-0.9	+2.4	-2.4
107.0	0.9674	+0.9	-0.9	+2.4	-2.4
108.0	0.9384	+0.9	-0.9	+2.4	-2.4
109.0	0.9109	+0.9	-0.9	+2.4	-2.4
110.0	0.8847	+0.9	-0.9	+2.4	-2.4
110.5	0.8720	+0.9	-0.9	+2.4	-2.4
111.0	0.8587	+0.9	-0.9	+2.4	-2.4
111.5	0.8458	+1.0	-1.0	+2.4	-2.4
112.0	0.8333	+1.0	-1.0	+2.4	-2.4
112.5	0.8213	+1.0	-1.0	+2.4	-2.4
113.0	0.8093	+1.0	-1.0	+2.4	-2.4
113.5	0.7973	+0.9	-0.9	+2.4	-2.4
114.0	0.7858	+0.9	-0.9	+2.4	-2.4
114.5	0.7743	+0.9	-0.9	+2.4	-2.4
115.0	0.7626	+0.9	-0.9	+2.4	-2.4
115.5	0.7517	+0.9	-0.9	+2.4	-2.4
116.0	0.7415	+0.9	-0.9	+2.4	-2.4
116.5	0.7309	+0.9	-0.9	+2.5	-2.5
117.0	0.7203	+0.9	-0.9	+2.5	-2.5
117.5	0.7102	+0.9	-0.9	+2.5	-2.5
118.0	0.7002	+0.9	-0.9	+2.5	-2.5
118.5	0.6907	+0.9	-0.9	+2.5	-2.5
119.0	0.6808	+0.9	-0.9	+2.6	-2.6
119.5	0.6712	+0.9	-0.9	+2.6	-2.6
120.0	0.6617	+0.9	-0.9	+2.6	-2.6
120.1	0.6603	+0.9	-0.9	+2.6	-2.6
120.2	0.6585	+0.9	-0.9	+2.5	-2.5
120.3	0.6567	+0.9	-0.9	+2.5	-2.5
120.4	0.6549	+0.9	-0.9	+2.5	-2.5
120.5	0.6533	+0.9	-0.9	+2.5	-2.5
120.6	0.6514	+0.9	-0.9	+2.5	-2.5
120.7	0.6496	+0.9	-0.9	+2.5	-2.5
120.8	0.6479	+0.9	-0.9	+2.5	-2.5
120.9	0.6463	+0.9	-0.9	+2.5	-2.5
121.0	0.6448	+0.9	-0.9	+2.6	-2.6
121.1	0.6430	+0.9	-0.9	+2.5	-2.5
121.2	0.6412	+0.9	-0.9	+2.5	-2.5
121.3	0.6397	+0.9	-0.9	+2.4	-2.4
121.4	0.6379	+0.9	-0.9	+2.4	-2.4
121.5	0.6363	+0.9	-0.9	+2.4	-2.4
121.6	0.6339	+0.9	-0.9	+2.4	-2.4
121.7	0.6324	+0.9	-0.9	+2.4	-2.4
121.8	0.6307	+0.9	-0.9	+2.5	-2.5
121.9	0.6288	+0.9	-0.9	+2.5	-2.5
122.0	0.6268	+0.9	-0.9	+2.5	-2.5
122.1	0.6251	+0.9	-0.9	+2.5	-2.5
122.2	0.6236	+0.9	-0.9	+2.5	-2.5
122.3	0.6218	+0.9	-0.9	+2.6	-2.6
122.4	0.6202	+0.9	-0.9	+2.6	-2.6
122.5	0.6185	+0.9	-0.9	+2.6	-2.6
122.6	0.6168	+0.9	-0.9	+2.6	-2.6
122.7	0.6153	+0.9	-0.9	+2.6	-2.6
122.8	0.6134	+0.9	-0.9	+2.6	-2.6
122.9	0.6116	+0.9	-0.9	+2.6	-2.6
123.0	0.6100	+0.9	-0.9	+2.6	-2.6
123.1	0.6084	+0.9	-0.9	+2.6	-2.6
123.2	0.6069	+0.9	-0.9	+2.6	-2.6
123.3	0.6050	+0.9	-0.9	+2.6	-2.6
123.4	0.6035	+0.9	-0.9	+2.6	-2.6
123.5	0.6021	+0.9	-0.9	+2.5	-2.5
123.6	0.6003	+0.9	-0.9	+2.5	-2.5
