mH xsec scale_hi scale_lo pdf_hi pdf_lo
80.0	2.424	+0.2	-0.3	+2.7	-3.0
81.0	2.399	+0.4	-0.3	+2.6	-3.0
82.0	2.364	+0.3	-0.3	+2.6	-2.8
83.0	2.346	+0.4	-0.2	+2.6	-2.8
84.0	2.326	+0.3	-0.2	+2.6	-2.8
85.0	2.300	+0.3	-0.2	+2.6	-2.8
86.0	2.283	+0.3	-0.2	+2.6	-2.8
87.0	2.258	+0.3	-0.3	+2.6	-2.9
88.0	2.240	+0.2	-0.3	+2.6	-2.9
89.0	2.209	+0.3	-0.3	+2.6	-2.9
90.0	2.191	+0.3	-0.2	+2.6	-2.7
91.0	2.170	+0.3	-0.2	+2.6	-2.7
92.0	2.153	+0.2	-0.3	+2.6	-2.9
93.0	2.129	+0.3	-0.2	+2.6	-2.7
94.0	2.108	+0.3	-0.2	+2.6	-2.7
95.0	2.084	+0.2	-0.2	+2.6	-2.9
96.0	2.068	+0.3	-0.2	+2.6	-2.9
97.0	2.046	+0.3	-0.3	+2.6	-2.7
98.0	2.027	+0.3	-0.2	+2.6	-2.9
99.0	2.004	+0.2	-0.2	+2.6	-2.9
100.0	1.988	+0.2	-0.2	+2.6	-2.9
101.0	1.967	+0.3	-0.2	+2.6	-2.9
102.0	1.945	+0.2	-0.2	+2.5	-2.8
103.0	1.933	+0.2	-0.2	+2.6	-2.8
104.0	1.914	+0.2	-0.2	+2.6	-2.9
105.0	1.897	+0.3	-0.2	+2.5	-2.8
106.0	1.877	+0.3	-0.2	+2.5	-2.8
107.0	1.862	+0.2	-0.2	+2.5	-2.8
108.0	1.841	+0.2	-0.2	+2.5	-2.8
109.0	1.826	+0.3	-0.2	+2.5	-2.8
110.0	1.809	+0.2	-0.2	+2.5	-2.8
110.5	1.799	+0.2	-0.2	+2.5	-2.6
111.0	1.791	+0.2	-0.2	+2.5	-2.8
111.5	1.784	+0.2	-0.2	+2.5	-2.8
112.0	1.780	+0.2	-0.2	+2.5	-2.8
112.5	1.771	+0.2	-0.2	+2.6	-2.8
113.0	1.764	+0.3	-0.2	+2.5	-2.8
113.5	1.753	+0.2	-0.2	+2.6	-2.8
114.0	1.743	+0.2	-0.2	+2.5	-2.8
114.5	1.735	+0.2	-0.2	+2.5	-2.8
115.0	1.729	+0.2	-0.2	+2.5	-2.8
115.5	1.719	+0.2	-0.2	+2.6	-2.8
116.0	1.714	+0.2	-0.2	+2.6	-2.8
116.5	1.704	+0.2	-0.2	+2.6	-2.8
117.0	1.699	+0.2	-0.2	+2.5	-2.8
117.5	1.688	+0.2	-0.2	+2.6	-2.8
118.0	1.683	+0.3	-0.2	+2.6	-2.8
118.5	1.675	+0.2	-0.2	+2.6	-2.8
119.0	1.666	+0.3	-0.2	+2.6	-2.8
119.5	1.659	+0.2	-0.2	+2.6	-2.8
120.0	1.649	+0.2	-0.2	+2.6	-2.8
120.1	1.650	+0.2	-0.2	+2.6	-2.8
120.2	1.648	+0.2	-0.2	+2.6	-2.8
120.3	1.646	+0.2	-0.1	+2.6	-2.8
120.4	1.647	+0.2	-0.1	+2.6	-2.8
120.5	1.643	+0.2	-0.1	+2.6	-2.8
120.6	1.645	+0.2	-0.1	+2.6	-2.8
120.7	1.643	+0.2	-0.1	+2.6	-2.8
120.8	1.638	+0.2	-0.2	+2.6	-2.8
120.9	1.638	+0.2	-0.2	+2.6	-2.8
121.0	1.636	+0.2	-0.2	+2.6	-2.8
121.1	1.634	+0.2	-0.2	+2.6	-2.8
121.2	1.634	+0.2	-0.2	+2.6	-2.8
121.3	1.634	+0.2	-0.2	+2.6	-2.8
121.4	1.633	+0.2	-0.2	+2.6	-2.8
121.5	1.631	+0.2	-0.2	+2.6	-2.8
121.6	1.628	+0.2	-0.2	+2.6	-2.8
121.7	1.627	+0.2	-0.2	+2.6	-2.8
121.8	1.627	+0.3	-0.2	+2.6	-2.8
121.9	1.627	+0.3	-0.2	+2.6	-2.8
122.0	1.623	+0.3	-0.2	+2.6	-2.8
122.1	1.622	+0.3	-0.2	+2.6	-2.8
122.2	1.621	+0.3	-0.2	+2.6	-2.8
122.3	1.622	+0.2	-0.2	+2.6	-2.8
122.4	1.618	+0.2	-0.2	+2.6	-2.8
122.5	1.615	+0.2	-0.2	+2.6	-2.8
122.6	1.614	+0.2	-0.2	+2.6	-2.8
122.7	1.614	+0.2	-0.2	+2.6	-2.8
122.8	1.611	+0.2	-0.2	+2.6	-2.8
122.9	1.609	+0.2	-0.2	+2.6	-2.8
123.0	1.608	+0.2	-0.2	+2.6	-2.8
123.1	1.606	+0.2	-0.2	+2.6	-2.8
123.2	1.605	+0.2	-0.2	+2.6	-2.8
123.3	1.603	+0.2	-0.2	+2.6	-2.8
123.4	1.603	+0.2	-0.2	+2.6	-2.8
123.5	1.598	+0.2	-0.2	+2.6	-2.8
123.6	1.603	+0.2	-0.2	+2.6	-2.8
123.7	1.600	+0.2	-0.2	+2.6	-2.8
123.8	1.598	+0.3	-0.2	+2.6	-2.8
123.9	1.596	+0.3	-0.2	+2.6	-2.8
124.0	1.595	+0.3	-0.2	+2.6	-2.8
124.1	1.591	+0.3	-0.2	+2.6	-2.8
124.2	1.591	+0.3	-0.2	+2.6	-2.8
124.3	1.590	+0.2	-0.2	+2.6	-2.8
124.4	1.589	+0.2	-0.2	+2.6	-2.8
124.5	1.587	+0.2	-0.2	+2.6	-2.8
124.6	1.586	+0.2	-0.2	+2.6	-2.8
124.7	1.590	+0.2	-0.2	+2.6	-2.8
124.8	1.584	+0.2	-0.2	+2.6	-2.8
124.9	1.582	+0.2	-0.2	+2.6	-2.8
125.0	1.578	+0.2	-0.2	+2.6	-2.8
125.1	1.579	+0.2	-0.2	+2.6	-2.8
125.2	1.576	+0.2	-0.2	+2.6	-2.8
125.3	1.576	+0.2	-0.2	+2.6	-2.8
125.4	1.573	+0.2	-0.2	+2.6	-2.8
125.5	1.573	+0.2	-0.2	+2.6	-2.8
