mH xsec scale_hi scale_lo pdf_hi pdf_lo
80.0	1.914	+0.6	-0.2	+2.1	-2.1
81.0	1.894	+0.6	-0.2	+2.1	-2.1
82.0	1.871	+0.6	-0.2	+2.1	-2.1
83.0	1.853	+0.6	-0.2	+2.1	-2.1
84.0	1.833	+0.6	-0.2	+2.1	-2.1
85.0	1.814	+0.6	-0.2	+2.1	-2.1
86.0	1.794	+0.6	-0.2	+2.1	-2.1
87.0	1.776	+0.6	-0.2	+2.1	-2.1
88.0	1.759	+0.6	-0.2	+2.1	-2.1
89.0	1.738	+0.6	-0.2	+2.1	-2.1
90.0	1.723	+0.6	-0.2	+2.1	-2.1
91.0	1.705	+0.6	-0.2	+2.1	-2.1
92.0	1.689	+0.5	-0.3	+2.1	-2.1
93.0	1.668	+0.5	-0.3	+2.1	-2.1
94.0	1.654	+0.4	-0.4	+2.1	-2.1
95.0	1.639	+0.4	-0.4	+2.1	-2.1
96.0	1.617	+0.4	-0.4	+2.1	-2.1
97.0	1.600	+0.4	-0.4	+2.1	-2.1
98.0	1.582	+0.4	-0.3	+2.2	-2.1
99.0	1.568	+0.4	-0.3	+2.2	-2.1
100.0	1.557	+0.4	-0.3	+2.2	-2.1
101.0	1.541	+0.4	-0.3	+2.2	-2.1
102.0	1.526	+0.4	-0.3	+2.2	-2.1
103.0	1.509	+0.3	-0.3	+2.2	-2.1
104.0	1.492	+0.3	-0.3	+2.2	-2.1
105.0	1.478	+0.3	-0.3	+2.2	-2.1
106.0	1.465	+0.3	-0.3	+2.2	-2.1
107.0	1.452	+0.4	-0.3	+2.2	-2.1
108.0	1.438	+0.4	-0.2	+2.3	-2.1
109.0	1.423	+0.5	-0.2	+2.3	-2.1
110.0	1.410	+0.5	-0.2	+2.3	-2.1
110.5	1.404	+0.5	-0.2	+2.3	-2.1
111.0	1.396	+0.4	-0.2	+2.3	-2.1
111.5	1.391	+0.4	-0.2	+2.3	-2.1
112.0	1.382	+0.4	-0.2	+2.3	-2.1
112.5	1.375	+0.3	-0.2	+2.3	-2.1
113.0	1.369	+0.3	-0.2	+2.3	-2.1
113.5	1.363	+0.3	-0.2	+2.3	-2.1
114.0	1.356	+0.3	-0.2	+2.3	-2.1
114.5	1.349	+0.2	-0.2	+2.3	-2.1
115.0	1.344	+0.2	-0.2	+2.3	-2.1
115.5	1.335	+0.2	-0.2	+2.3	-2.1
116.0	1.330	+0.2	-0.2	+2.3	-2.1
116.5	1.324	+0.2	-0.3	+2.3	-2.1
117.0	1.317	+0.2	-0.3	+2.3	-2.1
117.5	1.310	+0.2	-0.3	+2.3	-2.1
118.0	1.304	+0.3	-0.3	+2.4	-2.1
118.5	1.297	+0.3	-0.3	+2.4	-2.1
119.0	1.292	+0.3	-0.4	+2.4	-2.1
119.5	1.286	+0.3	-0.4	+2.4	-2.1
120.0	1.279	+0.3	-0.4	+2.4	-2.1
120.1	1.280	+0.3	-0.4	+2.4	-2.1
120.2	1.279	+0.3	-0.4	+2.4	-2.1
120.3	1.278	+0.3	-0.4	+2.4	-2.1
120.4	1.277	+0.3	-0.4	+2.4	-2.1
120.5	1.275	+0.3	-0.4	+2.4	-2.1
120.6	1.272	+0.3	-0.4	+2.4	-2.1
120.7	1.272	+0.3	-0.4	+2.4	-2.1
120.8	1.272	+0.3	-0.4	+2.4	-2.1
120.9	1.269	+0.3	-0.4	+2.4	-2.1
121.0	1.269	+0.3	-0.4	+2.4	-2.1
121.1	1.268	+0.3	-0.4	+2.4	-2.1
121.2	1.267	+0.3	-0.4	+2.4	-2.1
121.3	1.266	+0.3	-0.4	+2.4	-2.1
121.4	1.265	+0.3	-0.4	+2.4	-2.1
121.5	1.263	+0.3	-0.4	+2.4	-2.1
121.6	1.262	+0.3	-0.4	+2.4	-2.1
121.7	1.260	+0.3	-0.4	+2.4	-2.1
121.8	1.259	+0.3	-0.4	+2.4	-2.1
121.9	1.256	+0.3	-0.4	+2.4	-2.1
122.0	1.257	+0.3	-0.4	+2.4	-2.1
122.1	1.256	+0.3	-0.4	+2.4	-2.1
122.2	1.253	+0.3	-0.4	+2.4	-2.1
122.3	1.253	+0.3	-0.4	+2.4	-2.1
122.4	1.252	+0.3	-0.4	+2.4	-2.1
122.5	1.251	+0.3	-0.3	+2.5	-2.1
122.6	1.251	+0.3	-0.3	+2.5	-2.1
122.7	1.247	+0.3	-0.3	+2.5	-2.1
122.8	1.249	+0.3	-0.3	+2.5	-2.1
122.9	1.248	+0.3	-0.3	+2.5	-2.1
123.0	1.246	+0.3	-0.3	+2.5	-2.1
123.1	1.245	+0.3	-0.3	+2.5	-2.1
123.2	1.242	+0.3	-0.3	+2.5	-2.1
123.3	1.242	+0.3	-0.3	+2.5	-2.1
123.4	1.241	+0.3	-0.3	+2.5	-2.1
123.5	1.241	+0.3	-0.3	+2.5	-2.1
123.6	1.239	+0.3	-0.3	+2.5	-2.1
123.7	1.237	+0.3	-0.3	+2.5	-2.1
